CompteurTemps	Temps	Cx0	Cy0	
386	0.000385	-0.922173	-3.17518	
387	0.000386	-0.847203	-3.21181	
388	0.000387	-0.961421	-3.09512	
389	0.000388	-0.860973	-3.16436	
390	0.000389	-1.15414	-2.99606	
391	0.00039	-0.918745	-3.17977	
392	0.000391	-0.807436	-3.2118	
393	0.000392	-1.03108	-3.07562	
394	0.000393	-1.08295	-3.01043	
395	0.000394	-1.14129	-2.95566	
396	0.000395	-0.93102	-3.04919	
397	0.000396	-1.03766	-2.97361	
398	0.000397	-1.14174	-2.99878	
399	0.000398	-1.0542	-3.04205	
400	0.000399	-0.962695	-3.14785	
401	0.0004	-0.846276	-3.16865	
402	0.000401	-0.997848	-3.03437	
403	0.000402	-1.04291	-3.01849	
404	0.000403	-0.929462	-3.08252	
405	0.000404	-0.988999	-3.12217	
406	0.000405	-0.910842	-3.16341	
407	0.000406	-1.08927	-3.01652	
408	0.000407	-1.04615	-3.12765	
409	0.000408	-1.07714	-3.07956	
410	0.000409	-1.02544	-3.07722	
411	0.00041	-1.02952	-3.06413	
412	0.000411	-0.93505	-3.18219	
413	0.000412	-1.10541	-3.04639	
414	0.000413	-0.940443	-3.14907	
415	0.000414	-1.03472	-2.99882	
416	0.000415	-0.944778	-3.10348	
417	0.000416	-1.10018	-3.02728	
418	0.000417	-0.848122	-3.137	
419	0.000418	-0.779139	-3.1461	
420	0.000419	-0.987205	-3.03005	
421	0.00042	-1.10453	-2.98131	
422	0.000421	-0.96346	-3.08964	
423	0.000422	-0.894292	-3.14093	
424	0.000423	-0.79887	-3.22082	
425	0.000424	-0.793467	-3.16525	
426	0.000425	-0.901429	-3.10703	
427	0.000426	-1.06877	-2.97745	
428	0.000427	-0.935348	-3.08166	
429	0.000428	-0.930578	-3.17839	
430	0.000429	-0.877526	-3.21422	
431	0.00043	-0.951547	-3.09094	
432	0.000431	-1.19941	-2.97544	
433	0.000432	-0.96154	-3.1786	
434	0.000433	-1.12809	-3.06747	
435	0.000434	-1.11706	-3.05955	
436	0.000435	-1.12232	-3.0179	
437	0.000436	-1.06849	-3.07871	
438	0.000437	-1.03543	-3.15837	
439	0.000438	-0.877122	-3.23701	
440	0.000439	-1.03741	-3.13678	
441	0.00044	-1.11488	-3.08108	
442	0.000441	-1.15652	-3.04645	
443	0.000442	-1.12437	-3.0959	
444	0.000443	-1.03125	-3.13601	
445	0.000444	-1.03537	-3.13723	
446	0.000445	-0.917581	-3.22665	
447	0.000446	-0.913508	-3.17989	
448	0.000447	-0.921834	-3.13437	
449	0.000448	-1.17709	-2.94163	
450	0.000449	-1.10839	-2.99891	
451	0.00045	-1.06941	-3.01478	
452	0.000451	-1.04018	-2.96494	
453	0.000452	-0.981572	-3.04444	
454	0.000453	-1.14593	-2.9605	
455	0.000454	-0.826129	-3.16993	
456	0.000455	-0.987317	-3.04305	
457	0.000456	-0.96317	-3.06767	
458	0.000457	-0.940798	-3.13273	
459	0.000458	-0.997091	-3.06507	
460	0.000459	-1.0602	-3.06089	
461	0.00046	-0.929026	-3.14597	
462	0.000461	-0.927376	-3.1696	
463	0.000462	-0.977749	-3.1557	
464	0.000463	-1.00127	-3.09858	
465	0.000464	-0.962313	-3.13486	
466	0.000465	-1.16536	-2.99586	
467	0.000466	-1.12226	-3.05038	
468	0.000467	-1.07421	-3.03616	
469	0.000468	-1.10003	-3.06733	
470	0.000469	-0.938619	-3.16891	
471	0.00047	-0.85505	-3.18699	
472	0.000471	-0.968175	-3.13786	
473	0.000472	-1.13491	-2.98802	
474	0.000473	-1.02479	-3.13418	
475	0.000474	-1.0488	-3.12845	
476	0.000475	-1.14551	-3.045	
477	0.000476	-1.08382	-3.12077	
478	0.000477	-1.09388	-3.09075	
479	0.000478	-0.989304	-3.18005	
480	0.000479	-0.823363	-3.19515	
481	0.00048	-0.896616	-3.18818	
482	0.000481	-0.918906	-3.16049	
483	0.000482	-0.792311	-3.25785	
484	0.000483	-0.900242	-3.11682	
485	0.000484	-0.860715	-3.11688	
486	0.000485	-1.01908	-2.99944	
487	0.000486	-0.884013	-3.14927	
488	0.000487	-0.969237	-3.09991	
489	0.000488	-1.08127	-3.02374	
490	0.000489	-0.879975	-3.23376	
491	0.00049	-0.971641	-3.14362	
492	0.000491	-0.987564	-3.05696	
493	0.000492	-0.958473	-3.10504	
494	0.000493	-0.981972	-3.10931	
495	0.000494	-1.08603	-3.03231	
496	0.000495	-1.0954	-3.00855	
497	0.000496	-1.07658	-3.05154	
498	0.000497	-1.04656	-3.09736	
499	0.000498	-0.792465	-3.29709	
500	0.000499	-0.890616	-3.14967	
501	0.0005	-0.965993	-3.03173	
502	0.000501	-0.936377	-3.02958	
503	0.000502	-0.824801	-3.24186	
504	0.000503	-0.95056	-3.16005	
505	0.000504	-0.870264	-3.2199	
506	0.000505	-1.04842	-3.05421	
507	0.000506	-0.965327	-3.0781	
508	0.000507	-0.905752	-3.1217	
509	0.000508	-0.857642	-3.12169	
510	0.000509	-0.892786	-3.06528	
511	0.00051	-1.09797	-2.92746	
512	0.000511	-1.13661	-3.02298	
513	0.000512	-1.15666	-3.08821	
514	0.000513	-1.05093	-3.17615	
515	0.000514	-1.00251	-3.2448	
516	0.000515	-1.00363	-3.16853	
517	0.000516	-1.00123	-3.09753	
518	0.000517	-1.12979	-3.01438	
519	0.000518	-1.05212	-3.14645	
520	0.000519	-1.00082	-3.18915	
521	0.00052	-1.14034	-3.15753	
522	0.000521	-1.13824	-3.25356	
523	0.000522	-1.01388	-3.3307	
524	0.000523	-1.15442	-3.22048	
525	0.000524	-0.952171	-3.35635	
526	0.000525	-1.07043	-3.28522	
527	0.000526	-1.06219	-3.21694	
528	0.000527	-1.08149	-3.21212	
529	0.000528	-1.10071	-3.22573	
530	0.000529	-1.07294	-3.21742	
531	0.00053	-1.06361	-3.18754	
532	0.000531	-1.10206	-3.21624	
533	0.000532	-0.882273	-3.29139	
534	0.000533	-0.846127	-3.23579	
535	0.000534	-0.843218	-3.20289	
536	0.000535	-0.775823	-3.2567	
537	0.000536	-0.829952	-3.19794	
538	0.000537	-1.09682	-3.05512	
539	0.000538	-1.12223	-3.07097	
540	0.000539	-0.892868	-3.26814	
541	0.00054	-0.875915	-3.33712	
542	0.000541	-0.778392	-3.22413	
543	0.000542	-1.07126	-2.95374	
544	0.000543	-1.05534	-3.17781	
545	0.000544	-0.901579	-3.13886	
546	0.000545	-1.02107	-3.05554	
547	0.000546	-1.05057	-3.07652	
548	0.000547	-1.08062	-3.03478	
549	0.000548	-0.95518	-3.21016	
550	0.000549	-1.12769	-2.95995	
551	0.00055	-0.92077	-3.19643	
552	0.000551	-0.79934	-3.28877	
553	0.000552	-1.09241	-3.05354	
554	0.000553	-1.16499	-2.96257	
555	0.000554	-1.06747	-3.14852	
556	0.000555	-0.977112	-3.17021	
557	0.000556	-1.1733	-3.08725	
558	0.000557	-1.14575	-2.97727	
559	0.000558	-1.28589	-2.8735	
560	0.000559	-1.13652	-3.07573	
561	0.00056	-0.951456	-3.23012	
562	0.000561	-1.04601	-3.1645	
563	0.000562	-1.16142	-3.24309	
564	0.000563	-1.04872	-3.33966	
565	0.000564	-1.0563	-3.31963	
566	0.000565	-1.05717	-3.29186	
567	0.000566	-0.911789	-3.41495	
568	0.000567	-0.920684	-3.31023	
569	0.000568	-0.86558	-3.24511	
570	0.000569	-1.02037	-3.11178	
571	0.00057	-0.881994	-3.38936	
572	0.000571	-1.10303	-3.23939	
